mileage,make,model,fuel,gear,offerType,price,hp,year
36000,Suzuki,Celerio,Gasoline,Manual,Used,6450,68,2016
36000,Suzuki,Celerio,Gasoline,Manual,Used,6450,68,2016
36500,Opel,Astra,Diesel,Manual,Used,10950,95,2017
68265,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,10980,95,2017
105356,Volkswagen,Polo,Diesel,Automatic,Used,11455,90,2017
23810,Volkswagen,Polo,Gasoline,Manual,Used,11655,90,2017
6046,Volkswagen,Polo,Gasoline,Manual,Used,11955,75,2017
163400,Volkswagen,Golf,Diesel,Automatic,Used,12490,150,2017
21388,Volkswagen,Polo,Gasoline,Manual,Used,12555,110,2017
159000,Ford,Transit,Diesel,Manual,Used,12945,131,2017
37908,Volkswagen,Golf,Gasoline,Manual,Used,13455,86,2017
15700,Toyota,Auris,Gasoline,Manual,Used,13460,116,2017
131285,Skoda,Octavia,Diesel,Automatic,Used,13480,150,2017
54119,Volkswagen,Golf Variant,Diesel,Manual,Used,13855,116,2017
56096,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,13955,110,2017
33656,Opel,Astra,Gasoline,Manual,Used,13995,125,2017
68371,Volkswagen,Golf Variant,Diesel,Automatic,Used,14144,110,2017
61725,Volkswagen,Golf,Diesel,Manual,Used,14222,116,2017
76511,Volkswagen,Passat Variant,Diesel,Manual,Used,14455,120,2017
85401,Volkswagen,Golf Variant,Diesel,Manual,Used,14488,150,2017
18800,Opel,Crossland,Gasoline,Manual,Used,14950,131,2017
53400,Kia,Sportage,Gasoline,Manual,Used,14950,132,2017
45472,Volvo,V90 Cross Country,Diesel,Automatic,Used,34990,190,2018
34666,Volvo,V90 Cross Country,Diesel,Automatic,Used,35880,190,2018
46810,Volvo,V60,Gasoline,Automatic,Used,35910,310,2018
59168,Lexus,ES 300,Electric/Gasoline,Automatic,Used,36470,218,2018
99870,Maserati,Ghibli,Diesel,Automatic,Used,37110,275,2018
55959,Volvo,XC90,Diesel,Automatic,Used,37770,235,2018
24002,Volvo,V60,Gasoline,Automatic,Used,39770,310,2018
31037,Volvo,V90 Cross Country,Diesel,Automatic,Used,39970,235,2018
50133,Audi,A8,Diesel,Automatic,Used,41480,262,2018
35443,Volvo,XC60,Gasoline,Automatic,Used,41770,310,2018
20311,Volvo,XC90,Gasoline,Automatic,Used,42660,310,2018
46178,Volvo,XC90,Diesel,Automatic,Used,42790,235,2018
33143,Volvo,XC60,Gasoline,Automatic,Used,42960,320,2018
81257,Volvo,XC90,Gasoline,Automatic,Used,43880,310,2018
124800,Audi,A7,Gasoline,Automatic,Used,44950,340,2018
43654,Volvo,XC90,Diesel,Automatic,Used,44990,235,2018
182452,Audi,A8,Diesel,Automatic,Used,49990,286,2018
26800,Audi,A7,Gasoline,Automatic,Used,53500,340,2018
44150,Mercedes-Benz,GLE 350,Diesel,Automatic,Used,57990,258,2018
17097,Land,Rover Range Rover Velar,Gasoline,Automatic,Used,59280,300,2018
17411,Volkswagen,Tiguan,Diesel,Automatic,Used,37950,150,2020
6020,Audi,Q5,Diesel,Automatic,Used,38330,163,2020
2575,Audi,A5,Diesel,Automatic,Used,38350,163,2020
9328,Audi,Q3,Gasoline,Automatic,Used,38350,150,2020
6928,Volkswagen,T-Roc,Gasoline,Automatic,Demonstration,38430,300,2020
22121,Volvo,V90,Diesel,Automatic,Used,38740,190,2020
7870,Volkswagen,Passat Variant,Gasoline,Automatic,Used,38749,156,2020
1000,Peugeot,5008,Diesel,Automatic,Employee's car,38790,181,2020
26552,Audi,A6,Diesel,Automatic,Used,38800,204,2020
35,Skoda,Octavia,Electric/Gasoline,Automatic,Pre-registered,38890,150,2020
12716,Mercedes-Benz,E 220,Diesel,Automatic,Used,38890,194,2020
13538,Volvo,V60,Diesel,Automatic,Used,38980,190,2020
24462,BMW,420,Gasoline,Automatic,Used,38990,184,2020
9475,Volkswagen,Tiguan,Diesel,Automatic,Used,39120,190,2020
14753,Audi,Q3,Gasoline,Automatic,Used,39270,150,2020
12500,Volvo,XC60,Diesel,Automatic,Used,39390,197,2020
8144,Audi,Q3,Gasoline,Automatic,Used,39450,150,2020
30725,Volvo,V90,Diesel,Automatic,Used,39790,235,2020
7129,Volkswagen,Passat,Diesel,Automatic,Used,39870,190,2020
21363,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,39890,190,2020
8500,Mercedes-Benz,E 300,Diesel,Automatic,Demonstration,41290,245,2021
7999,Volkswagen,Touran,Gasoline,Automatic,Demonstration,41440,150,2021
9900,Mercedes-Benz,C 220,Diesel,Automatic,Demonstration,41890,194,2021
10600,BMW,330,Gasoline,Automatic,Used,43990,258,2021
9,Kia,Sorento,Diesel,Automatic,Pre-registered,46861,201,2021
3950,Volkswagen,Tiguan,Diesel,Automatic,Demonstration,49950,150,2021
4500,Kia,Sorento,Electric/Gasoline,Automatic,Demonstration,49989,265,2021
9,Kia,Sorento,Diesel,Automatic,Pre-registered,51284,201,2021
10450,Mercedes-Benz,GLA 250,Gasoline,Automatic,Demonstration,51290,224,2021
1500,Volvo,V60,Diesel,Automatic,Demonstration,52880,150,2021
25,BMW,330,Electric/Gasoline,Automatic,Demonstration,54680,292,2021
4496,BMW,330,Electric/Gasoline,Automatic,Demonstration,58880,292,2021
11796,BMW,520,Diesel,Automatic,Demonstration,62890,190,2021
50,Volkswagen,,Diesel,Automatic,Demonstration,62950,150,2021
6095,Volkswagen,Arteon,Diesel,Automatic,Used,67950,200,2021
25,BMW,X5,Electric/Gasoline,Automatic,Demonstration,89980,394,2021
19,Land,Rover Range Rover Sport,Gasoline,Automatic,Pre-registered,142990,575,2021
10,Toyota,Aygo,Gasoline,Manual,Pre-registered,9660,72,2021
500,Toyota,Aygo,Gasoline,Manual,Demonstration,11760,72,2021
500,Mitsubishi,Space Star,Gasoline,Manual,Demonstration,12949,71,2021
98231,Mercedes-Benz,A 180,Diesel,Automatic,Used,9390,109,2011
239300,BMW,520,Diesel,Automatic,Used,9395,184,2011
121000,Audi,A4,Gasoline,Manual,Used,9450,160,2011
178500,Volkswagen,Golf,Gasoline,Automatic,Used,9499,122,2011
103000,MINI,Cooper Countryman,Gasoline,Manual,Used,9500,122,2011
81350,Volkswagen,Scirocco,Gasoline,Manual,Used,9500,160,2011
114276,Audi,A4,Gasoline,Manual,Used,9500,120,2011
95623,Nissan,Qashqai,Gasoline,Manual,Used,9500,141,2011
96000,Volkswagen,Golf Cabriolet,Gasoline,Manual,Used,9500,105,2011
110000,Audi,A4,Gasoline,Manual,Used,9550,120,2011
185000,Volkswagen,Golf,Diesel,Automatic,Used,9590,170,2011
170000,Audi,TT,Diesel,Manual,Used,9800,170,2011
151000,Volkswagen,Touran,Diesel,Manual,Used,9800,105,2011
178000,Volvo,XC60,Diesel,Manual,Used,9800,163,2011
136000,Peugeot,Boxer,Diesel,Manual,Used,9900,120,2011
138353,Volkswagen,Golf,Diesel,Manual,Used,9900,140,2011
147000,Volkswagen,Tiguan,Gasoline,Manual,Used,9900,150,2011
41819,Nissan,Juke,Gasoline,Manual,Used,9950,190,2011
142324,MINI,Cooper Countryman,Diesel,Manual,Used,9980,143,2011
171822,Audi,A4,Diesel,Automatic,Used,10499,177,2012
80000,Volkswagen,Golf Cabriolet,Gasoline,Manual,Used,10500,105,2012
172000,Mercedes-Benz,C 200,Gasoline,Automatic,Used,10500,184,2012
55000,Fiat,500,Gasoline,Manual,Used,10660,160,2012
121000,Toyota,Prius,Electric/Gasoline,Automatic,Used,10750,99,2012
176510,Audi,Q3,Diesel,Manual,Used,10800,140,2012
121427,Toyota,Avensis,Diesel,Automatic,Used,10800,150,2012
169686,Audi,A4,Gasoline,Automatic,Used,10899,170,2012
78007,BMW,X1,Diesel,Manual,Used,10900,143,2012
93651,Ford,Mondeo,Gasoline,Manual,Used,10950,160,2012
184500,Ford,Mondeo,Diesel,Automatic,Used,10950,200,2012
109000,Volkswagen,Caddy,Diesel,Manual,Used,10980,102,2012
108000,Audi,A3,Diesel,Manual,Used,10990,105,2012
204280,Mercedes-Benz,E 200,Diesel,Automatic,Used,10990,136,2012
300907,Volkswagen,T5 Transporter,Diesel,Manual,Used,10999,102,2012
190267,BMW,320,Diesel,Manual,Used,10999,163,2012
146500,BMW,X1,Diesel,Manual,Used,10999,143,2012
194700,Volkswagen,Passat Variant,Diesel,Automatic,Used,11290,170,2012
32500,Ford,Focus,Gasoline,Manual,Used,11000,125,2013
105434,SEAT,Leon,Gasoline,Manual,Used,11300,140,2013
34000,Audi,A1,Gasoline,Manual,Used,11350,86,2013
63000,BMW,116,Gasoline,Automatic,Used,11385,136,2013
70632,Volkswagen,Golf,Gasoline,Manual,Used,11400,122,2013
168960,Opel,Vivaro,Diesel,Manual,Used,11480,114,2013
227248,Mercedes-Benz,E 300,Electric/Diesel,Automatic,Used,11480,204,2013
31000,Ford,Kuga,Diesel,Manual,Used,11490,140,2013
81000,BMW,X1,Gasoline,Manual,Used,11500,150,2013
148000,BMW,120,Diesel,Manual,Used,11500,184,2013
147000,Volkswagen,Golf,Diesel,Automatic,Used,11590,150,2013
92999,Volkswagen,Golf,Gasoline,Manual,Used,11650,140,2013
82430,BMW,X1,Diesel,Manual,Used,11690,116,2013
58429,Mercedes-Benz,Vito,Diesel,Manual,Used,11750,95,2013
150400,Audi,A4,Diesel,Automatic,Used,11790,150,2013
63400,Volkswagen,Tiguan,Diesel,Manual,Used,11800,110,2013
49699,SEAT,Leon,Gasoline,Manual,Used,11890,140,2013
125600,Opel,Zafira,Diesel,Automatic,Used,11900,165,2013
99900,Volkswagen,Beetle,Gasoline,Manual,Used,11900,160,2013
152110,Ford,Focus,Diesel,Manual,Used,11699,163,2014
98600,Ford,Transit Custom,Diesel,Manual,Used,11781,101,2014
118400,Volkswagen,Passat Variant,Gasoline,Manual,Used,11782,122,2014
169800,Volkswagen,Passat Variant,Diesel,Automatic,Used,11840,177,2014
33200,Opel,Mokka,Gasoline,Manual,Used,11850,116,2014
79350,Ford,C-Max,Diesel,Manual,Used,11890,140,2014
189900,Opel,Insignia,Diesel,Automatic,Used,11900,194,2014
87472,Volkswagen,Polo,Gasoline,Automatic,Used,11945,90,2014
74000,Mitsubishi,ASX,Gasoline,Manual,Used,11950,117,2014
83600,Ford,Mondeo,Gasoline,Manual,Used,11950,160,2014
77000,Ford,Grand C-Max,Diesel,Automatic,Used,11950,163,2014
67500,Skoda,Octavia,Gasoline,Automatic,Used,11980,105,2014
29700,Volkswagen,Golf,Gasoline,Manual,Used,11985,86,2014
135800,Mazda,CX-5,Diesel,Manual,Used,11990,150,2014
149000,Ford,Transit,Diesel,Manual,Used,11995,101,2014
186600,Mazda,6,Diesel,Automatic,Used,11999,175,2014
75000,Volvo,V40,Diesel,Manual,Used,12000,114,2014
78124,Opel,Mokka,Diesel,Manual,Used,10780,136,2015
55623,Opel,Meriva,Gasoline,Manual,Used,10790,120,2015
48435,Nissan,Juke,Gasoline,Manual,Used,10850,116,2015
27500,Ford,Transit Connect,Diesel,Manual,Used,10890,95,2015
163500,Volkswagen,Passat Variant,Diesel,Manual,Used,10890,120,2015
125113,Opel,Mokka,Diesel,Automatic,Used,10890,136,2015
113400,Volkswagen,Golf,Diesel,Manual,Used,10900,110,2015
89000,Ford,Tourneo Courier,Gasoline,Manual,Used,10950,101,2015
89521,Skoda,Octavia,Gasoline,Manual,Used,10980,110,2015
82000,Volkswagen,Golf,Gasoline,Manual,Used,10990,110,2015
127942,Opel,Mokka,Diesel,Manual,Used,10990,136,2015
59750,Volkswagen,Golf,Gasoline,Manual,Used,10990,105,2015
106500,Volkswagen,Golf,Diesel,Manual,Used,10995,110,2015
41700,Volkswagen,Polo,Gasoline,Manual,Used,11000,75,2015
70000,MINI,One,Gasoline,Manual,Used,11000,102,2015
120683,Peugeot,308,Diesel,Automatic,Used,11000,179,2015
86700,Mercedes-Benz,B 180,Diesel,Manual,Used,11000,109,2015
64100,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,11100,86,2015
107671,Volkswagen,Golf,Diesel,Manual,Used,11280,110,2015
87908,Hyundai,iX35,Gasoline,Automatic,Used,11300,166,2015
157412,Opel,Insignia,Diesel,Automatic,Used,9480,170,2016
92721,Opel,Astra,Diesel,Manual,Used,9480,136,2016
33990,Volkswagen,up!,Gasoline,Manual,Used,9480,60,2016
43483,Volkswagen,up!,Gasoline,Manual,Used,9480,60,2016
199415,SEAT,Leon,Diesel,Automatic,Used,9490,150,2016
183454,Skoda,Octavia,Diesel,Manual,Used,9490,150,2016
45400,Mitsubishi,Space Star,Gasoline,Automatic,Used,9490,80,2016
53650,Mitsubishi,Space Star,Gasoline,Manual,Used,9490,80,2016
21000,Renault,Clio,Gasoline,Manual,Used,9490,90,2016
93800,Skoda,Fabia,Diesel,Manual,Used,9499,90,2016
67240,Opel,Adam,Gasoline,Manual,Used,9650,87,2016
79775,Ford,Focus,Diesel,Manual,Used,9680,120,2016
79775,Ford,Focus,Diesel,Manual,Used,9680,120,2016
73771,Skoda,Fabia,Gasoline,Manual,Used,9680,90,2016
88950,Skoda,Rapid/Spaceback,Diesel,Manual,Used,9750,90,2016
149725,Nissan,Qashqai,Gasoline,Manual,Used,9780,116,2016
122000,Opel,Insignia,Diesel,Automatic,Used,9790,136,2016
96500,Opel,Meriva,Gasoline,Manual,Used,9800,120,2016
74000,Volkswagen,Polo,Gasoline,Manual,Used,9850,90,2016
99672,Opel,Karl,Gasoline,Semi-automatic,Used,8199,75,2017
36525,Fiat,Panda,Gasoline,Manual,Used,8199,69,2017
96300,Renault,Kangoo,Diesel,Manual,Used,8211,75,2017
106586,Ford,Grand C-Max,Diesel,Manual,Used,8280,120,2017
130824,Opel,Astra,Diesel,Manual,Used,8280,110,2017
130824,Opel,Astra,Diesel,Manual,Used,8280,110,2017
28500,Volkswagen,up!,Gasoline,Manual,Used,8290,60,2017
48696,Volkswagen,up!,Gasoline,Manual,Used,8350,60,2017
129727,Opel,Astra,Diesel,Manual,Used,8380,136,2017
66900,Volkswagen,up!,Gasoline,Manual,Used,8450,60,2017
98509,Opel,Astra,Diesel,Manual,Used,8480,110,2017
171938,Ford,Fiesta,Diesel,Manual,Used,8480,120,2017
98509,Opel,Astra,Diesel,Manual,Used,8480,110,2017
98509,Opel,Astra,Diesel,Manual,Used,8480,110,2017
177341,Opel,Astra,Gasoline,Manual,Used,8480,125,2017
170669,Opel,Astra,Gasoline,Automatic,Used,8480,150,2017
215593,Opel,Insignia,Diesel,Automatic,Used,8480,170,2017
139476,SEAT,Leon,Diesel,Manual,Used,8480,116,2017
180621,Opel,Astra,Diesel,Automatic,Used,8490,136,2017
180621,Opel,Astra,Diesel,Automatic,Used,8490,136,2017
68001,Hyundai,i20,Gasoline,Manual,Used,9399,84,2018
45143,Ford,Ka/Ka+,Gasoline,Manual,Used,9445,86,2018
28473,Ford,Fiesta,Gasoline,Manual,Used,9450,71,2018
100893,Opel,Astra,Diesel,Manual,Used,9480,110,2018
130964,Opel,Astra,Gasoline,Manual,Used,9480,101,2018
148954,Opel,Astra,Diesel,Manual,Used,9480,110,2018
148954,Opel,Astra,Diesel,Manual,Used,9480,110,2018
138329,Opel,Astra,Diesel,Automatic,Used,9480,136,2018
87774,Opel,Astra,Diesel,Manual,Used,9480,95,2018
135793,Ford,Focus,Diesel,Manual,Used,9480,120,2018
37315,Opel,Corsa,Gasoline,Manual,Used,9490,90,2018
36966,Opel,Corsa,Gasoline,Manual,Used,9490,90,2018
125000,Dacia,Duster,Gasoline,Manual,Used,9490,125,2018
20992,Volkswagen,up!,Gasoline,Manual,Used,9490,60,2018
101777,Ford,Focus,Diesel,Automatic,Used,9580,120,2018
134609,Opel,Astra,Diesel,Automatic,Used,9680,136,2018
154031,Ford,Focus,Diesel,Automatic,Used,9680,150,2018
25889,Fiat,500,Gasoline,Manual,Used,9690,69,2018
27083,Volkswagen,up!,Gasoline,Manual,Demonstration,9735,60,2018
31850,Hyundai,i20,Gasoline,Manual,Used,9790,75,2018
35830,Renault,Clio,Diesel,Manual,Used,12990,75,2019
13990,Opel,Corsa,Gasoline,Manual,Used,12990,90,2019
8464,Opel,Corsa,Gasoline,Manual,Used,12990,90,2019
25000,Ford,Fiesta,Gasoline,Manual,Used,12990,86,2019
8548,Opel,Adam,Gasoline,Manual,Used,13175,87,2019
12455,Opel,Adam,Gasoline,Manual,Used,13175,87,2019
29700,Skoda,Fabia,Gasoline,Manual,Used,13250,110,2019
26011,smart,forFour,Gasoline,Automatic,Used,13250,90,2019
53554,Opel,Crossland X,Gasoline,Manual,Used,13290,83,2019
39600,Volkswagen,Polo,Gasoline,Manual,Used,13300,95,2019
16500,Renault,Clio,Gasoline,Manual,Used,13450,90,2019
37378,Skoda,Fabia,Gasoline,Manual,Used,13490,75,2019
13910,Ford,Fiesta,Gasoline,Manual,Used,13490,86,2019
12374,Ford,Fiesta,Gasoline,Manual,Used,13490,86,2019
17089,Ford,Fiesta,Gasoline,Manual,Used,13490,86,2019
19512,Ford,Fiesta,Gasoline,Manual,Used,13490,86,2019
21840,Ford,Fiesta,Gasoline,Manual,Used,13490,86,2019
21100,SEAT,Ibiza,Gasoline,Manual,Used,13590,80,2019
28713,Opel,Astra,Gasoline,Manual,Used,13590,105,2019
6000,Renault,Clio,Gasoline,Manual,Demonstration,13590,90,2019
341,Hyundai,i20,Gasoline,Manual,Used,13950,101,2020
11200,SEAT,Ibiza,CNG,Manual,Employee's car,13950,90,2020
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,13950,95,2020
5,Ford,Fiesta,Gasoline,Manual,Pre-registered,13989,75,2020
10,Renault,Twingo,Gasoline,Manual,Used,13990,90,2020
15,Dacia,Sandero,Gasoline,Manual,Used,13990,101,2020
10,Fiat,500,Gasoline,Automatic,Pre-registered,13990,69,2020
20,Dacia,Sandero,Gasoline,Manual,Used,13990,101,2020
20,Dacia,Sandero,Gasoline,Manual,Used,13990,101,2020
3075,Opel,Corsa,Gasoline,Manual,Used,13990,75,2020
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,14150,95,2020
12790,Opel,Corsa,Gasoline,Manual,Used,14290,101,2020
10,Ford,Transit Courier,Gasoline,Manual,Pre-registered,14384,101,2020
5,Fiat,Tipo,Gasoline,Manual,Pre-registered,14390,95,2020
4820,Opel,Corsa,Gasoline,Manual,Used,14445,101,2020
20,Fiat,500C,Gasoline,Manual,Pre-registered,14450,69,2020
10900,Opel,Corsa,Gasoline,Manual,Used,14480,75,2020
14559,Volkswagen,Polo,Gasoline,Manual,Used,14490,80,2020
25,Fiat,500,Electric/Gasoline,Manual,Pre-registered,14490,69,2020
15,Skoda,Fabia,Gasoline,Manual,Used,14490,95,2020
20,Renault,Clio,Gasoline,Manual,Used,16990,91,2021
20,Renault,Clio,Gasoline,Manual,Used,16990,91,2021
20,Dacia,Duster,Gasoline,Manual,Pre-registered,16990,91,2021
800,Mazda,2,Electric/Gasoline,Manual,Demonstration,16990,90,2021
10,Opel,Corsa,Gasoline,Manual,Used,16990,75,2021
10,Kia,Picanto,Gasoline,Manual,Pre-registered,16990,101,2021
10,Kia,Picanto,Gasoline,Manual,Pre-registered,16990,101,2021
2100,Dacia,Dokker,Gasoline,Manual,Used,17195,131,2021
3500,Volkswagen,Polo,Gasoline,Manual,Used,17250,80,2021
0,Renault,Clio,Gasoline,Manual,Pre-registered,17250,91,2021
100,SEAT,Leon,Gasoline,Manual,Pre-registered,17290,90,2021
50,Volkswagen,Polo,Gasoline,Manual,Used,17380,95,2021
50,Opel,Corsa,Gasoline,Manual,Used,17390,101,2021
2,Opel,Corsa,Gasoline,Manual,Used,17390,101,2021
2,Dacia,Duster,Gasoline,Manual,Pre-registered,17400,90,2021
2,Dacia,Duster,Gasoline,Manual,Pre-registered,17400,90,2021
2,Dacia,Duster,Gasoline,Manual,Pre-registered,17400,90,2021
5,Opel,Corsa,Gasoline,Automatic,Used,17445,101,2021
5,Opel,Corsa,Gasoline,Automatic,Used,17445,101,2021
500,Skoda,Fabia,Gasoline,Manual,Demonstration,17480,95,2021
69316,smart,forTwo,Gasoline,Automatic,Used,4990,71,2011
92000,Opel,Corsa,Gasoline,Manual,Used,4990,87,2011
78000,Citroen,C1,Gasoline,Manual,Used,4990,68,2011
106100,Opel,Corsa,Gasoline,Manual,Used,4990,86,2011
208940,Mercedes-Benz,B 200,Gasoline,Manual,Used,4990,136,2011
49900,Mitsubishi,Colt,Gasoline,Manual,Used,4990,75,2011
74500,Volkswagen,up!,Gasoline,Manual,Used,4990,60,2011
100000,Renault,Clio,Gasoline,Manual,Used,4995,75,2011
150000,Mercedes-Benz,B 200,Gasoline,Manual,Used,4999,136,2011
82000,Daihatsu,Sirion,Gasoline,Manual,Used,4999,91,2011
115700,Opel,Astra,Gasoline,Manual,Used,4999,101,2011
249000,Volkswagen,Passat Variant,Diesel,Manual,Used,4999,105,2011
121500,Volkswagen,Polo,Gasoline,Manual,Used,4999,69,2011
100000,Kia,Ceed / cee'd,Diesel,Manual,Used,4999,116,2011
103000,Mazda,2,Diesel,Manual,Used,4999,95,2011
95000,Fiat,Punto Evo,Gasoline,Manual,Used,4999,105,2011
254590,Volkswagen,Passat Variant,Diesel,Manual,Used,5000,105,2011
107000,Mercedes-Benz,A 160,Gasoline,Manual,Used,5000,95,2011
99000,Peugeot,308,Diesel,Manual,Used,5000,92,2011
76799,Opel,Corsa,Gasoline,Manual,Used,5000,101,2011
176000,BMW,114,Gasoline,Manual,Used,5500,102,2012
84000,Fiat,Grande Punto,Gasoline,Manual,Used,5500,77,2012
115717,Skoda,Fabia,Gasoline,Manual,Used,5500,86,2012
190000,Opel,Insignia,Diesel,Manual,Used,5500,160,2012
150000,Toyota,Camry,Gasoline,Automatic,Used,5500,272,2012
172000,Opel,Astra,Gasoline,Manual,Used,5592,140,2012
86092,Skoda,Fabia,Gasoline,Manual,Used,5599,86,2012
141701,Opel,Meriva,Diesel,Manual,Used,5599,110,2012
191670,Opel,Insignia,Diesel,Manual,Used,5600,131,2012
111000,Opel,Astra,Diesel,Manual,Used,5600,110,2012
115000,Fiat,500C,Gasoline,Manual,Used,5650,69,2012
106201,SEAT,Ibiza,Gasoline,Manual,Used,5650,86,2012
150000,Opel,Meriva,Diesel,Manual,Used,5690,131,2012
92750,Skoda,Fabia,Gasoline,Manual,Used,5690,86,2012
65625,Opel,Corsa,Gasoline,Manual,Used,5700,69,2012
114000,Mitsubishi,Lancer,Gasoline,Manual,Used,5700,117,2012
82500,Fiat,500L,Gasoline,Manual,Used,5740,69,2012
97500,Hyundai,i20,Gasoline,Manual,Used,5750,77,2012
110000,Opel,Astra,Gasoline,Manual,Used,5750,140,2012
252000,Volkswagen,Golf,Diesel,Manual,Used,5750,140,2012
28000,Opel,Corsa,Gasoline,Manual,Used,6750,87,2013
104000,BMW,116,Gasoline,Manual,Used,6790,136,2013
118700,Ford,B-Max,Gasoline,Manual,Used,6790,101,2013
70000,Opel,Corsa,Gasoline,Manual,Used,6799,69,2013
87000,Ford,Grand C-Max,Gasoline,Manual,Used,6800,125,2013
72000,Renault,Kangoo,Diesel,Manual,Used,6800,75,2013
79000,SEAT,Ibiza,Gasoline,Manual,Used,6800,69,2013
100200,Ford,Focus,Gasoline,Manual,Used,6850,125,2013
93564,Fiat,Bravo,Gasoline,Manual,Used,6890,120,2013
76400,Hyundai,i20,Gasoline,Manual,Used,6890,86,2013
69000,Fiat,500,Gasoline,Manual,Used,6900,69,2013
113000,Opel,Astra,Gasoline,Manual,Used,6900,140,2013
126000,Ford,C-Max,Diesel,Manual,Used,6900,116,2013
129000,SEAT,Ibiza,Diesel,Manual,Used,6930,90,2013
129977,Peugeot,5008,Gasoline,Manual,Used,6950,156,2013
110000,Opel,Astra,Diesel,Manual,Used,6950,125,2013
54400,Fiat,500C,Gasoline,Manual,Used,6980,69,2013
120900,Opel,Zafira,Gasoline,Manual,Used,6980,140,2013
215000,Volkswagen,Golf,Diesel,Manual,Used,6990,110,2013
74000,Honda,Jazz,Gasoline,Manual,Used,6990,99,2013
42500,smart,forTwo,Electric,Automatic,Used,6900,48,2014
93000,Ford,Fiesta,LPG,Manual,Used,6900,92,2014
93000,Ford,Fiesta,Gasoline,Manual,Used,6900,92,2014
101383,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,6900,105,2014
139900,Opel,Zafira Tourer,Diesel,Manual,Used,6900,120,2014
132200,Citroen,C4,Diesel,Automatic,Used,6900,114,2014
150800,Opel,Zafira Tourer,Diesel,Manual,Used,6950,131,2014
95700,Peugeot,208,Gasoline,Manual,Used,6970,82,2014
50000,Opel,Corsa,Gasoline,Manual,Used,6974,69,2014
71716,Dacia,Sandero,Gasoline,Manual,Used,6990,90,2014
52700,Citroen,C3,Gasoline,Manual,Used,6990,82,2014
126000,Volkswagen,Golf,Gasoline,Manual,Used,6990,86,2014
129000,Ford,C-Max,Diesel,Manual,Used,6990,116,2014
215500,Opel,Insignia,Diesel,Automatic,Used,6990,163,2014
37500,Citroen,DS3,Gasoline,Manual,Used,6990,82,2014
88000,Nissan,Micra,Gasoline,Manual,Used,6995,80,2014
85000,Opel,Adam,Gasoline,Manual,Used,6995,69,2014
85340,Opel,Corsa,Gasoline,Manual,Used,6999,101,2014
83017,Opel,Corsa,Gasoline,Manual,Used,7000,101,2014
50000,SEAT,Mii,Gasoline,Manual,Used,7000,75,2014
82000,Fiat,500,Gasoline,Manual,Used,7400,69,2015
52390,SEAT,Mii,Gasoline,Manual,Used,7430,75,2015
58599,Renault,ZOE,Electric,Automatic,Used,7440,88,2015
41500,Hyundai,i10,Gasoline,Manual,Used,7450,67,2015
47600,Toyota,Aygo,Gasoline,Manual,Used,7450,69,2015
62500,Renault,Clio,Gasoline,Manual,Used,7450,73,2015
108100,SEAT,Ibiza,Gasoline,Manual,Used,7450,105,2015
109000,Opel,Corsa,Gasoline,Manual,Used,7490,101,2015
95309,Opel,Astra,Gasoline,Manual,Used,7490,116,2015
67785,Dacia,Sandero,Diesel,Manual,Used,7490,90,2015
179200,Peugeot,308,Diesel,Manual,Used,7490,120,2015
114000,Opel,Astra,Diesel,Manual,Used,7495,110,2015
12661,Ford,Fiesta,Gasoline,Manual,Used,7499,82,2015
257500,Volkswagen,Golf,Diesel,Manual,Used,7499,110,2015
97000,Opel,Corsa,Diesel,Manual,Used,7500,95,2015
115000,Ford,C-Max,Diesel,Manual,Used,7500,116,2015
11000,Peugeot,108,Gasoline,Manual,Used,7500,82,2015
44950,smart,forFour,Gasoline,Manual,Used,7580,71,2015
123000,Volkswagen,Golf,Gasoline,Manual,Used,7599,105,2015
26000,Mazda,2,Gasoline,Manual,Used,7599,84,2015
50300,Skoda,Citigo,Gasoline,Manual,Used,7000,75,2016
170000,Peugeot,308,Diesel,Automatic,Used,7000,120,2016
53000,Mitsubishi,Space Star,Gasoline,Manual,Used,7000,80,2016
46950,Renault,ZOE,Electric,Automatic,Used,7000,58,2016
72800,Opel,Adam,Gasoline,Manual,Used,7090,69,2016
28400,Volkswagen,up!,Gasoline,Manual,Used,7190,60,2016
61500,Ford,Fiesta,Gasoline,Manual,Used,7200,82,2016
28850,smart,forTwo,Gasoline,Manual,Used,7200,71,2016
68600,Peugeot,208,Gasoline,Manual,Used,7250,68,2016
148000,Ford,Focus,Diesel,Manual,Used,7250,105,2016
45689,Renault,Clio,Gasoline,Manual,Used,7250,73,2016
19994,Volkswagen,up!,Gasoline,Manual,Used,7289,60,2016
35000,smart,forFour,Gasoline,Manual,Used,7300,71,2016
95800,Citroen,C3,Diesel,Manual,Used,7350,99,2016
10797,Volkswagen,up!,Gasoline,Manual,Used,7380,60,2016
65000,Volkswagen,Polo,Gasoline,Manual,Used,7390,60,2016
94000,Volkswagen,Polo,Gasoline,Manual,Used,7400,60,2016
